"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","CORREZ","Correzione","ETA1","Classe di età","POSIZPROF","Posizione professionale","CARATT_OCC","Carattere occupazione","T_BIS","Edizione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-01","Gen-2020",17887.177,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-02","Feb-2020",17816.778,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-03","Mar-2020",17781.201,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-04","Apr-2020",17553.331,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-05","Mag-2020",17551.522,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-06","Giu-2020",17570.513,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-07","Lug-2020",17874.943,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-08","Ago-2020",17877.264,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-09","Set-2020",17906.326,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-01","Gen-2020",5222.272,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-02","Feb-2020",5322.075,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-03","Mar-2020",5169.834,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-04","Apr-2020",5118.233,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-05","Mag-2020",5227.188,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-06","Giu-2020",5127.782,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-07","Lug-2020",5048.134,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-08","Ago-2020",5312.328,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-09","Set-2020",5053.445,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-01","Gen-2020",23109.449,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-02","Feb-2020",23138.853,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-03","Mar-2020",22951.035,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-04","Apr-2020",22671.564,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-05","Mag-2020",22778.71,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-06","Giu-2020",22698.295,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-07","Lug-2020",22923.077,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-08","Ago-2020",23189.592,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-09","Set-2020",22959.771,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-01","Gen-2020",17995.163,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-02","Feb-2020",18019.534,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-03","Mar-2020",17933.481,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-04","Apr-2020",17687.067,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-05","Mag-2020",17650.445,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-06","Giu-2020",17590.287,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-07","Lug-2020",17750.573,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-08","Ago-2020",17771.142,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M10G30","30-Ott-2020","2020-09","Set-2020",17791.981,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-01","Gen-2020",5264.18,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-02","Feb-2020",5262.451,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-03","Mar-2020",5209.222,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-04","Apr-2020",5165.705,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-05","Mag-2020",5135.736,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-06","Giu-2020",5163.989,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-07","Lug-2020",5108.22,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-08","Ago-2020",5176.345,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M10G30","30-Ott-2020","2020-09","Set-2020",5161.466,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-01","Gen-2020",23259.343,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-02","Feb-2020",23281.985,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-03","Mar-2020",23142.703,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-04","Apr-2020",22852.772,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-05","Mag-2020",22786.181,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-06","Giu-2020",22754.276,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-07","Lug-2020",22858.793,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-08","Ago-2020",22947.487,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","9","totale","9","totale","2020M10G30","30-Ott-2020","2020-09","Set-2020",22953.447,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-01","Gen-2020",2840.172,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-02","Feb-2020",2852.185,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-03","Mar-2020",2608.108,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-04","Apr-2020",2362.909,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-05","Mag-2020",2355.518,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-06","Giu-2020",2655.432,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-07","Lug-2020",2676.025,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-08","Ago-2020",2705.763,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-09","Set-2020",2868.166,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-10","Ott-2020",2797.273,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-01","Gen-2020",2950.963,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-02","Feb-2020",2927.655,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-03","Mar-2020",2787.059,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-04","Apr-2020",2658.665,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-05","Mag-2020",2600.535,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-06","Giu-2020",2617.34,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-07","Lug-2020",2633.476,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-08","Ago-2020",2651.271,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-09","Set-2020",2659.3,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","1","tempo determinato","2020M12G2","02-Dic-2020","2020-10","Ott-2020",2643.638,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-01","Gen-2020",15047.005,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-02","Feb-2020",14964.593,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-03","Mar-2020",15173.093,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-04","Apr-2020",15190.422,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-05","Mag-2020",15196.004,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-06","Giu-2020",14915.081,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-07","Lug-2020",15044.82,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-08","Ago-2020",15092.6,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-09","Set-2020",14965.233,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-10","Ott-2020",14943.576,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-01","Gen-2020",15039.536,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-02","Feb-2020",15082.273,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-03","Mar-2020",15129.643,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-04","Apr-2020",14999.43,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-05","Mag-2020",15020.006,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-06","Giu-2020",14937.528,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-07","Lug-2020",15038.565,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-08","Ago-2020",15069.332,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-09","Set-2020",15066.427,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","2","tempo indeterminato","2020M12G2","02-Dic-2020","2020-10","Ott-2020",15078.322,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-01","Gen-2020",17887.177,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-02","Feb-2020",17816.778,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-03","Mar-2020",17781.201,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-04","Apr-2020",17553.331,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-05","Mag-2020",17551.522,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-06","Giu-2020",17570.513,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-07","Lug-2020",17720.844,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-08","Ago-2020",17798.364,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-09","Set-2020",17833.398,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-10","Ott-2020",17740.849,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-01","Gen-2020",5222.272,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-02","Feb-2020",5322.075,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-03","Mar-2020",5169.834,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-04","Apr-2020",5118.233,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-05","Mag-2020",5227.188,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-06","Giu-2020",5127.782,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-07","Lug-2020",5001.079,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-08","Ago-2020",5239.139,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-09","Set-2020",5032.73,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","2","indipendenti","9","totale","2020M12G2","02-Dic-2020","2020-10","Ott-2020",5161.147,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-01","Gen-2020",23109.449,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-02","Feb-2020",23138.853,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-03","Mar-2020",22951.035,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-04","Apr-2020",22671.564,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-05","Mag-2020",22778.71,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-06","Giu-2020",22698.295,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-07","Lug-2020",22721.924,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-08","Ago-2020",23037.502,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-09","Set-2020",22866.128,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","N","dati grezzi","Y_GE15","15 anni e più","9","totale","9","totale","2020M12G2","02-Dic-2020","2020-10","Ott-2020",22901.996,"p","dato provvisorio"
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-01","Gen-2020",17990.5,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-02","Feb-2020",18009.928,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-03","Mar-2020",17916.702,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-04","Apr-2020",17658.095,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-05","Mag-2020",17620.541,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-06","Giu-2020",17554.868,,
"IT","Italia","EMP","occupati 15 anni e oltre (migliaia)","Y","dati destagionalizzati","Y_GE15","15 anni e più","1","dipendenti","9","totale","2020M12G2","02-Dic-2020","2020-07","Lug-2020",17672.041,,
